respondent_id,xyz_vaccine,seasonal_vaccine
34867,0.06332782209184706,0.07858589731882668
34868,,
34869,0.22798475808310797,0.557870174959227
34870,0.01287622212053008,0.20204309384830235
34871,0.007805618803309078,0.11075407046032068
34872,0.42241025197924575,0.7804053557720674
34873,,
34874,0.27325939557349316,0.6055532952644039
34875,0.5073464684364308,0.7969363943036858
34876,0.6226394108644792,0.9057409249053918
34877,0.13770019949542375,0.7164365149052643
34878,0.13170242147979128,0.9069645171111009
34879,0.09859730668433148,0.3097778020526147
34880,0.19253175722875257,0.26902035642180394
34881,0.5990302738288628,0.88818032102494
34882,,
34883,,
34884,0.09641474972656688,0.329013571197763
34885,,
34886,,
34887,0.0952225513916047,0.09165353512389565
34888,0.346434137016982,0.9368655535255888
34889,0.4869016148285436,0.05573526675803863
34890,0.019811670357379976,0.03661425046879642
34891,0.04371205009965368,0.025665692259504255
34892,0.8667005263670272,0.9664221123009726
34893,0.1328664362205797,0.2716532514927525
34894,,
34895,0.8148109361315002,0.9443089401825698
34896,0.029021833140783136,0.6688381223767815
34897,0.8389070145054315,0.8967343745268588
34898,0.09617527391032087,0.79417669433674
34899,0.6899388387372442,0.9474239091749208
34900,0.23957259099852327,0.2414286592660798
34901,0.08059081023057589,0.1709556173880988
34902,0.03975503930922273,0.1930917100011352
34903,0.11003487984102864,0.1682988024554771
34904,,
34905,,
34906,,
34907,0.04132240689693703,0.25611132883361687
34908,0.06721782481986481,0.1850646775703442
34909,,
34910,0.63170620658028,0.8506182240143441
34911,0.9253927013579214,0.38764469370426263
34912,0.08420152150471047,0.11195895212964137
34913,,
34914,,
34915,0.05425936186865803,0.10954288277688957
34916,0.1267722949635754,0.7568629166136822
34917,0.3618238452926275,0.945328651509587
34918,,
34919,0.5047982686852512,0.3997990987530469
34920,0.7690633193377123,0.9336180539332443
34921,0.22429835322758696,0.8538962650548284
34922,,
34923,0.06725836330091235,0.5380860679654118
34924,0.44579741186073213,0.6110381742457195
34925,0.008899840490479507,0.02686469872749793
34926,,
34927,0.19595694713423115,0.8442374535655083
34928,0.13983068403144797,0.637489917094195
34929,0.10675809866959937,0.4933463815561068
34930,,
34931,,
34932,0.05515357791999275,0.5087348424282623
34933,0.28524764939086633,0.5088910662831045
34934,0.02498613076567501,0.0574561496634328
34935,0.15798065931096553,0.8117481492298814
34936,0.15885658219264742,0.6745574129244628
34937,0.03785865548598542,0.05725985964748749
34938,0.39819446295702543,0.9644683456589973
34939,0.08428239309544801,0.28627280789880827
34940,,
34941,0.029495570288731544,0.04673528439317548
34942,0.6236967202471491,0.6294972438569737
34943,0.06655462200647382,0.5195454472141907
34944,0.23086671192960093,0.12288889051511448
34945,,
34946,0.45117200288168097,0.3474698058003037
34947,,
34948,0.418771130727218,0.1202878269412298
34949,0.09924124422973582,0.20148685997790644
34950,,
34951,,
34952,0.229243695517734,0.9507244180141879
34953,0.2592209886539677,0.649311590083758
34954,0.5301565003534658,0.9819835231482744
34955,0.04895754108998684,0.17870123787102382
34956,0.7934290037364256,0.8468791401963657
34957,0.4690933666069514,0.5843519105135278
34958,0.14177547066484972,0.7455329420656857
34959,0.15106091500787988,0.22124495374062583
34960,0.12976680604137722,0.6977039213405062
34961,,
34962,,
34963,,
34964,,
34965,0.0809148989430008,0.14684837877972043
34966,0.08350718305585188,0.22449951376009186
34967,0.17444190074413352,0.10124511875942104
34968,0.1788216283411871,0.35163561097507445
34969,0.06212052981843141,0.49082954256035344
34970,0.057112153969955844,0.3211481864292647
34971,,
34972,0.09607075315905561,0.3690860456088477
34973,0.21415840744408296,0.17487609574800425
34974,0.6125163005078228,0.8415564507389877
34975,,
34976,0.029502687683524997,0.20464960282225575
34977,0.10311139079177101,0.3587083103711555
34978,,
34979,0.0645072091272441,0.13255224196281026
34980,0.829530509194599,0.8813190443728387
34981,0.05864538349832235,0.7912303524043669
34982,0.8385396836478172,0.9063030417280642
34983,0.0732733132616615,0.13650977147979995
34984,0.4928243181674951,0.7755654399973682
34985,,
34986,0.562850867896393,0.24575920879511085
34987,0.018399441530571423,0.08065898392318095
34988,0.14561525150635146,0.5748103270311687
34989,0.0972931418847471,0.22125101875095016
34990,0.04565561163660054,0.7587627148285935
34991,0.5603704741691438,0.42984927693588254
34992,,
34993,,
34994,0.4693319996803439,0.8853507811168385
34995,0.07362733432232112,0.7803865078800667
34996,0.8299403987800728,0.9538344784475938
34997,0.3355624350978324,0.2432755825526401
34998,0.6377344165755829,0.4074950431928799
34999,,
35000,0.029133519343098695,0.637479800579976
35001,,
35002,,
35003,,
35004,0.05266644661966336,0.08373545506332174
35005,0.06559188226795838,0.40774562830404754
35006,0.20033407151684982,0.51230120333545
35007,0.04578215595527602,0.25239009999250767
35008,,
35009,0.09771192384432557,0.834067598783344
35010,0.1414570475737395,0.39799834420446895
35011,0.1375395414787447,0.28013188796086386
35012,0.6515863101420114,0.8293111259609183
35013,0.05005274357967488,0.374594686951179
35014,0.07021762757034747,0.12305958410633658
35015,0.22379235248070675,0.3316387562536827
35016,,
35017,0.7992122560520195,0.9213054761201579
35018,,
35019,,
35020,,
35021,0.09584188920502025,0.194368603378832
35022,,
35023,0.2295250001707131,0.26395377473144055
35024,0.3505981413462559,0.14516411190328876
35025,,
35026,0.05674840391021693,0.19350034826762794
35027,0.09144562879676478,0.5468430676328446
35028,0.3450692495312227,0.9034013834658196
35029,0.3727297183763226,0.7418625110728599
35030,0.3608409744663539,0.6089906742477251
35031,,
35032,0.13514309614176787,0.5458972636190519
35033,,
35034,,
35035,,
35036,0.12099601138243535,0.37379705666316587
35037,,
35038,0.16956422697472304,0.1540300682053675
35039,0.5798004684619865,0.8726382642745234
35040,,
35041,,
35042,0.08145090582463109,0.3213605103123518
35043,0.1257903158517661,0.4132504537520527
35044,0.03566184914248057,0.12177353969861718
35045,0.018817808977542337,0.03049759591035359
35046,0.7072407862484806,0.5672005966941479
35047,0.6784071587222039,0.5239319014091809
35048,0.13972853451232095,0.43328408853173084
35049,,
35050,0.05676831025209227,0.05662671271149766
35051,0.11776266180605138,0.38100592149849505
35052,0.05331744992471792,0.20621287616896977
35053,,
35054,,
35055,0.24750184986295365,0.34831244785331766
35056,0.0982959600600967,0.08242795845018416
35057,0.03066921890326155,0.08489373609991813
35058,0.5805035380603595,0.3101331026947166
35059,,
35060,0.10115692523208678,0.23435085893668137
35061,0.08434365736841233,0.12024638892776751
35062,0.2598935315093851,0.8575975164663189
35063,0.0345363778502194,0.06412448395723588
35064,0.11204944056386132,0.28047157570117154
35065,0.6171785905757434,0.9023399428688356
35066,,
35067,,
35068,0.11650419302944058,0.5170917523700838
35069,0.09060972897610298,0.2929674342076572
35070,0.4502310273418953,0.708448394073722
35071,,
35072,,
35073,0.3633518623554553,0.319209450602207
35074,0.4483145299925321,0.1741653800562715
35075,0.1825585901951864,0.3669884044937157
35076,0.15313370665450063,0.4521950364738172
35077,0.01860829362851753,0.0802166309644097
35078,0.28335335604146344,0.46438756649256235
35079,0.7516610167600867,0.891676324304776
35080,0.15304703831777422,0.7283454788587188
35081,,
35082,0.005962037723671519,0.053782180884932036
35083,0.11713174242071726,0.16348863664540186
35084,,
35085,0.06344742905035748,0.8591479348250297
35086,0.09707380267522323,0.14335538177660342
35087,0.038082626133023864,0.7748459606027093
35088,0.31119113816181465,0.9521385493615593
35089,,
35090,0.40126406749098953,0.8907805328036258
35091,0.09960206907185763,0.05053555704114409
35092,0.0819487682940363,0.6759056466329454
35093,,
35094,0.31103358469544545,0.5684737287445811
35095,0.36478466310821894,0.5687826766904349
35096,0.04164661845832106,0.8829245107937918
35097,0.46342632551948826,0.9444339196987265
35098,0.25823314339444053,0.7631488720195243
35099,0.055509910621054113,0.14539547739773379
35100,,
35101,0.13222865792487334,0.5219331858035141
35102,0.06534739301906127,0.15781925054746154
35103,0.052015757478769485,0.07924802999350512
35104,0.12411601816500963,0.9131657978488167
35105,,
35106,,
35107,,
35108,0.07592988251329351,0.35316254587717666
35109,0.47656417698302744,0.17453583499327494
35110,0.34494633744398545,0.25079361684356805
35111,0.33768105022972866,0.9447244566021687
35112,0.1497268013352327,0.7995012416278202
35113,0.049139477980387584,0.2680007197684212
35114,0.8824032331080611,0.9840479189437793
35115,,
35116,0.018287346739081167,0.05628401053030219
35117,,
35118,0.22152269053320717,0.8969007926641199
35119,,
35120,,
35121,0.472974351171527,0.8703645682860989
35122,0.019400382942310297,0.021203029596458492
35123,,
35124,0.15047288820342392,0.7630148602487532
35125,,
35126,,
35127,,
35128,0.1063426012807231,0.7316770867985776
35129,0.19793400942647144,0.8301606996650984
35130,,
35131,,
35132,0.5018026014099872,0.8975599130968132
35133,0.11828116172650584,0.06416489070690387
35134,,
35135,0.26821325957575615,0.163461130478839
35136,0.41837115562274974,0.9364825279831976
35137,,
35138,0.05170904244292284,0.07276886686667117
35139,0.08287725116907961,0.4910159462411697
35140,0.09661171054222643,0.5363044387985756
35141,,
35142,,
35143,0.09990967909653563,0.19481592193228234
35144,0.10618689021106913,0.19785299951850102
35145,0.06643249668440787,0.7858151951779443
35146,,
35147,0.01938006787596681,0.0748270765680464
35148,0.08024712952887694,0.12622464584591142
35149,0.07521186269430594,0.40502353413006786
35150,0.18335617620733452,0.4491429328384571
35151,0.19642763096652785,0.8326919325885794
35152,0.03735863946046604,0.14786544856001957
35153,0.029233121745539922,0.46289345762211986
35154,0.48878958377166626,0.8598516983964721
35155,0.014505875272971896,0.877258099784555
35156,0.44075387657169995,0.06642714827831246
35157,0.17833226638037017,0.45873199709334694
35158,0.10084649156706837,0.07926503765254983
35159,0.06637112081955059,0.14599044065773623
35160,0.10761243898410575,0.9463320397144679
35161,0.01296036830652918,0.04489548751670506
35162,0.3391328966751998,0.7369086093505435
35163,,
35164,0.4102705179717325,0.3130065204343371
35165,0.4271520504559124,0.6078048726111179
35166,0.05865976521813789,0.07941223562236667
35167,0.05845479849871908,0.21535004117612072
35168,,
35169,,
35170,0.14572454773417803,0.675750344622026
35171,0.8210660651010818,0.6007691384871877
35172,0.14212903554574746,0.4962825521670354
35173,,0.771419064880372
35174,0.030982291749860495,0.1882688131985815
35175,0.09108122508488108,0.40227658719231524
35176,0.11811251587937506,0.6307900135474303
35177,,
35178,0.07636406159387588,0.1310038841222553
35179,0.44529431735310204,0.7401171396527988
35180,0.1481139083672066,0.8569132862501576
35181,0.014927029745925337,0.38653479352035874
35182,0.04573509477325534,0.11803787012182083
35183,0.6528777499887322,0.8412356987869319
35184,,
35185,,
35186,0.2603386589279431,0.9430627892736818
35187,0.41488936728243,0.8146811696925493
35188,0.8025855708506521,0.7966969400674404
35189,0.5035365645771789,0.6235750902946495
35190,0.10560365550322225,0.2663395766530925
35191,0.05265559369032018,0.05657831726062945
35192,0.06698925380983865,0.510047648668157
35193,0.16490039119862238,0.1641345980434865
35194,0.02597806923862742,0.040536177664322735
35195,0.16329215955824164,0.1878608185442301
35196,0.3829481567000595,0.550085721478731
35197,,
35198,0.17165004628615377,0.5243768750082017
35199,0.09780075989454372,0.1614188500405882
35200,0.2080654728123086,0.9361387372074549
35201,,
35202,0.029707824690446544,0.872041653505102
35203,0.0316073214189357,0.9628938778888675
35204,,
35205,0.5549760070201923,0.22204167499128535
35206,,
35207,0.5337544232461285,0.7434330823716959
35208,0.23885812760544672,0.1127947257137318
35209,0.09186763677997552,0.4104061379404023
35210,,
35211,,
35212,0.4976344398165904,0.6887762626120584
35213,,
35214,0.06284687168254553,
35215,,
35216,,
35217,0.16353969770290513,0.5422929617151707
35218,0.06042390082409792,0.22792441523190687
35219,,
35220,0.012496642777501637,0.116345872301334
35221,0.10522358026544715,0.4420651717366406
35222,,
35223,0.6028202739076411,0.9594943519744104
35224,,
35225,0.8066192993680945,0.9054716317192839
35226,0.07630506445699194,0.26407079174008197
35227,0.1426258490828372,0.529154342060043
35228,,
35229,0.3823594292167342,0.629465127164259
35230,0.06170119573190445,0.1658791392079118
35231,0.4144833031315129,0.5628698128473674
35232,,
35233,,
35234,,
35235,0.10905265833691605,0.2782761624068399
35236,0.012998057610575302,0.010471944148303372
35237,0.02634369040347382,0.14533237389539128
35238,0.028033101051448107,0.7878345259980549
35239,0.012966415878713108,0.33203156055855493
35240,0.106754209022906,0.9496787595230922
35241,,
35242,0.04296413584379151,0.10917377090265985
35243,0.4271881627852482,0.8620275901801221
35244,0.1654521778106827,0.2857143844970952
35245,,
35246,0.1124878071509064,0.3678324212023841
35247,0.16420608105162066,0.4986090865833672
35248,0.5797903652581696,0.5380176707351991
35249,0.10302128324230331,0.6085501726155639
35250,,
35251,0.051111144035275315,0.3217931658250008
35252,0.03430951262415191,0.13823674384187012
35253,0.6263830687807872,0.5523138512384668
35254,0.1639627057249401,0.47091302672316027
35255,0.0617301335505005,0.2532367466255738
35256,0.10385248487425233,0.33658211608548
35257,0.34269642686775664,0.15820831240625396
35258,0.12672522896237426,0.18589996411309992
35259,0.39877409639289596,0.7490969789241667
35260,0.8755028411319385,0.8907799072275303
35261,,
35262,0.39132203320093456,0.4551765881920468
35263,0.03687418359064836,0.026843673644828602
35264,0.1162761131616772,0.42104350127198426
35265,0.11790137305951291,0.5471604059028015
35266,0.802606354954164,0.9072849314962997
35267,0.17356086824255937,0.8749765043213319
35268,,
35269,0.06347532723467389,0.008832299297499686
35270,0.6757315987959783,0.29704263425843713
35271,0.02958837327037497,0.667166088193042
35272,0.7751063521799987,0.9087476856988224
35273,0.057627482051434996,0.41782036792323635
35274,0.3556322287954174,0.3869149832956117
35275,0.043779465319376036,0.2530607841335809
35276,0.5169176965796776,0.7091452425694427
35277,0.25110784382368667,0.9632664823471405
35278,0.036550424678114965,0.09418032411058036
35279,0.33516195659335285,0.7349798119699953
35280,0.0748899499234133,0.6954767463502463
35281,0.04706179127269253,0.14428276616962624
35282,0.13290808973549567,0.3031150675127616
35283,,
35284,0.7504866561200111,0.29308621660857087
35285,,
35286,0.4821741175141413,0.731651322682852
35287,0.1835798160212712,0.4669346229519171
35288,0.13738070757691728,0.9309007492674647
35289,0.05379653756335333,0.08552955502140511
35290,0.10439242366751166,0.14688070746192014
35291,,
35292,0.04112817773569622,0.354796526138668
35293,,
35294,,
35295,0.07947336618978848,0.2046948581694777
35296,,
35297,,
35298,0.18611653795814107,0.3516063701566653
35299,0.062289886930422825,0.23828250562066763
35300,,
35301,0.11355703550517258,0.27338217243543395
35302,0.05942317625309658,0.49461850638324967
35303,,
35304,0.3229848239574837,0.9603775213406638
35305,0.07370815276652339,0.16285862634342976
35306,,
35307,,
35308,0.07336409610584478,0.7107219965522665
35309,0.7291921925180126,0.3036407721606906
35310,,
35311,0.05459673429571897,0.1984254742471742
35312,,
35313,0.42960622026853257,0.9539875925335558
35314,,
35315,0.053385528969979244,0.1735947899687187
35316,0.2429456859849397,0.5391164411475691
35317,,
35318,0.13498353430472904,0.2605990982124676
35319,0.7930563233284132,0.8918030905320212
35320,,
35321,0.027165927051854517,0.014769181673126831
35322,0.06124837711730173,0.15356640014491577
35323,,
35324,0.8276274432713631,0.960892782812664
35325,,
35326,0.8778544482127958,0.9353578658220639
35327,0.3884628763259286,0.8573405192001279
35328,0.25699490949594733,0.3547060027899646
35329,0.08375469223463854,0.5825426645356864
35330,0.1837457476314874,0.4313585265134367
35331,0.05411336918208368,0.05630822753234399
35332,0.30265844164557354,0.4551722821798519
35333,0.41075491194647284,0.7090828148936362
35334,0.06112423052476336,0.10160261743335401
35335,0.038900318741205246,0.3775715850146699
35336,0.38412240191432556,0.4727776582481336
35337,0.3423092245095654,0.47093981794585604
35338,0.6660562078446182,0.9266887749452627
35339,0.0636142954052008,0.027280058028271933
35340,,
35341,0.052522876152135245,0.11655361630701114
35342,0.2806179785854713,0.46904374681637967
35343,0.04890246288695283,0.2587059582585346
35344,0.13701597706225582,0.6822188531189624
35345,,
35346,0.1059876801462693,0.6143822251959294
35347,0.18290623670063777,0.8603829844473133
35348,0.007358506894813132,0.32870843692525775
35349,0.5759748598170886,0.3290050715523946
35350,0.19403055354956,0.40321045868065025
35351,0.02482464230954081,0.7738233765089232
35352,0.015500289419387468,0.8016908665960969
35353,0.060947513733076046,0.014268897922344363
35354,0.2215906363863833,0.9101120310989231
35355,0.0599510963773654,0.050964860451633516
35356,0.053471067940827774,0.3787654616127431
35357,0.021176152818008224,0.7292932613522181
35358,0.378446076839013,0.44562562926617677
35359,0.7119326975148799,0.8112807900153812
35360,0.21676000580748225,0.452059421224253
35361,0.23513845216132995,0.16341760261085553
35362,,
35363,0.5474475319683201,0.7179061692527421
35364,0.1321090864306922,0.6258988163897046
35365,,
35366,0.07045628700553144,0.11517617164105212
35367,0.08873751835173167,0.18371391845184723
35368,0.06654136234808035,0.25685305085406773
35369,0.11416565851546548,0.7690703907051959
35370,0.3358183423341977,0.9236052321554609
35371,,
35372,0.04966630686082508,0.08097999781446699
35373,0.12262284868665707,0.3855746239798559
35374,0.0181512144676089,0.21342954382502163
35375,,
35376,0.08435304141471762,0.5610642669411491
35377,0.4179668119465788,0.6459733800319053
35378,0.5119806684734306,0.5492080378517948
35379,0.10191062953329286,0.9148608290441245
35380,0.4112579061940891,0.9021575796626173
35381,,
35382,0.17149292641466377,0.6426119450431436
35383,,
35384,0.12128696054846065,0.25335638911642316
35385,0.08672011608128548,0.5400324514736864
35386,,
35387,0.07152593337839185,0.12942921510729627
35388,0.18006269946671596,0.1136109061223855
35389,0.08955603752998847,0.16663007861493506
35390,0.030252191907463838,0.168715904342204
35391,,
35392,0.03815769527102581,0.32050087056626614
35393,0.25718185907761865,0.0805628726747785
35394,0.9613525904864972,0.9739164919861288
35395,0.3393179645942244,0.516269689764484
35396,,
35397,0.06175988065275416,0.17094015969248508
35398,,
35399,0.06837721204499997,0.8660837652681154
35400,0.23411804668551217,0.96927605844329
35401,0.46179365483339013,0.8320927157174707
35402,0.17157317863566415,0.692217742861263
35403,0.1530107522983694,0.5673341419561965
35404,0.26209486262362924,0.25930948810918186
35405,,
35406,0.09352703523297617,0.20270596775865943
35407,0.22168094165396865,0.6763411821992239
35408,0.0642382887486309,0.4268146697941276
35409,0.6928279953909184,0.9722321435821514
35410,0.7062877613521178,0.8359111611683618
35411,,
35412,,
35413,0.03885766595061373,0.08220521310793658
35414,,
35415,0.019685821606944074,0.7405584704605329
35416,,
35417,0.02586003700078941,0.16865833206269545
35418,0.20906926315046329,0.5185054111965373
35419,0.058828130717186615,0.5307967698042287
35420,0.029839622561137463,0.022869262219286042
35421,,
35422,0.1549920765043354,0.8671665048357777
35423,,
35424,,
35425,0.08020607129239339,0.06674206818619786
35426,0.010573443116711987,0.5387849079804053
35427,,
35428,0.07951130881836319,0.06328900451660119
35429,0.04543635261926298,0.8263609192950999
35430,,
35431,0.3082903476230209,0.6899356249448086
35432,0.6391568535745243,0.6835553930261978
35433,0.7847326152060938,0.4477608558145166
35434,0.10200583479801924,0.5010350696200385
35435,0.19574473750646024,0.9287760670162426
35436,0.14474389080155994,0.6131656670565877
35437,0.024899537902414323,0.5674134447944992
35438,0.06985509571120765,0.23322176137795145
35439,0.04052906188460549,0.3745861569242041
35440,0.025951676353207477,0.35253348996988415
35441,,
35442,0.12757099512720826,0.5092555294066315
35443,,
35444,0.15706745541033015,0.8829253806918904
35445,0.21955264743700764,0.953837990920453
35446,0.12509768061389112,0.27797052256950605
35447,0.0938837059645288,0.44672282262566465
35448,0.0761104600563749,0.25703435422737647
35449,0.8884437894382542,0.9254912434794722
35450,0.1881689563154759,0.7151610642275484
35451,0.11042207892783588,0.288283603747868
35452,0.019812454661816407,0.16447613239667522
35453,0.15479468292276838,0.7407431491697964
35454,,
35455,,
35456,0.18133727411236514,0.8394777265429942
35457,0.025824428958140484,0.05782820310009245
35458,0.10649082485270132,0.3449487143449791
35459,,
35460,,
35461,0.04928898788383108,0.3163373087533479
35462,0.1168191518224695,0.8983049773887207
35463,0.6526846336490971,0.9372497529897242
35464,,
35465,0.07827837928357298,0.8253611204716728
35466,,
35467,0.16470699232858077,0.9305012876126679
35468,0.14931447276351598,0.22136999975132257
35469,,
35470,0.33134188172821927,0.3559098313046909
35471,0.027217396197568806,0.07236939335011787
35472,0.34263244651635477,0.24211462083285043
35473,,
35474,0.3510869584762055,0.2496551254226195
35475,0.29824788449590833,0.8835667382752277
35476,0.11022502427612492,0.7784652057882934
35477,0.0611157397832779,0.13599260305968294
35478,0.010143601231371192,0.7563660020456289
35479,0.013639889469616013,0.041996562552022276
35480,0.1360187554955579,0.2414736759248892
35481,0.8144112230587153,0.953404764046636
35482,,
35483,0.05488912803672605,0.09871834305171084
35484,0.6590398170248936,0.9311400535493394
35485,0.2635006763033697,0.3535903652942255
35486,,
35487,0.28988074786374496,0.7894824593645261
35488,,
35489,,
35490,,
35491,0.05948377826074526,0.4688866341836224
35492,0.057178052930758616,0.14480361957689367
35493,0.06277566216324947,0.9036861059790445
35494,0.023992539313830177,0.21286953481787063
35495,0.630243699927114,0.6572540255031132
35496,0.27856054818909026,0.12933937862365244
35497,0.0220942799712321,0.016721623897973225
35498,0.19213457251981,0.7208966701363769
35499,,
35500,0.25017429336212993,0.18768630700929612
35501,0.2743814240429509,0.14267647031851616
35502,0.15783999759031958,0.19620800519517084
35503,0.7407779335077734,0.8702465804213785
35504,0.059515048937788535,0.8866994888818852
35505,0.08552363494174976,0.2170292859965812
35506,,
35507,0.545833810985724,0.9418696689925565
35508,,
35509,0.6620357194065608,0.8027473514820738
35510,0.18034188407061877,0.16049485754169243
35511,0.09576247110630366,0.3187198201780292
35512,0.11132921237882482,0.9614909237695614
35513,,
35514,,
35515,0.3108211943774518,0.7930507037527761
35516,0.23088222501194489,0.3498073884414213
35517,0.5322087543200642,0.8905055976398957
35518,,
35519,0.1958332170646495,0.23248369474739486
35520,,
35521,0.6882409367758716,0.8889409881731197
35522,0.478403078556484,0.9620077605651137
35523,0.3755234827254165,0.6528810677219273
35524,0.09120673466536222,0.39666197124839603
35525,0.06629152712156199,0.10926193923588078
35526,0.14299327549043614,0.7956518748175863
35527,0.3198910463587479,0.4021305529103748
35528,0.19340382724571883,0.8496357574727913
35529,0.7388636472881142,0.9101374183498318
35530,,
35531,0.465635369110413,0.6348330082771738
35532,0.10911249070203893,0.6640123418769925
35533,,
35534,,
35535,,
35536,0.8798940617861611,0.8965786801844359
35537,,
35538,0.9117159977343628,0.9541329715838355
35539,,
35540,0.34880185285406706,0.5457956727124921
35541,0.30408814741635193,0.8309224138573984
35542,0.11020625362195917,0.2560752160413678
35543,0.07678596332489594,0.03401135560651742
35544,0.33462089667849887,0.6498920449541519
35545,0.11049100035488478,0.7787721002767973
35546,,
35547,,
35548,0.03509270454026978,0.5080309570757344
35549,0.30121863696194756,0.4727995820260246
35550,0.19791472593446574,0.6081389281921068
35551,0.028095290746210647,0.16137273281416895
35552,0.10269218145715171,0.9032100756110059
35553,,
35554,0.26084622686729425,0.8467508157361383
35555,0.31869884508771334,0.4252957936032164
35556,0.015466732428997161,0.026939916461760985
35557,0.04721536153000971,0.20081411697857116
35558,0.028611926668126324,0.048273918462349144
35559,,
35560,0.3787282504699016,0.4197586964994069
35561,,
35562,0.03552700085554525,0.2817847096827155
35563,0.0996433986333363,0.4300906433236006
35564,,
35565,0.07238183716220305,0.25828931655867476
35566,,
35567,0.00988419287617624,0.00870072897077638
35568,0.3599510645394411,0.5814053079872434
35569,,
35570,0.21843862624883945,0.6058337360141408
35571,,
35572,0.08824763689008011,0.5426076340407333
35573,0.3050748396057196,0.8501087358805742
35574,0.0737631690906244,0.141968179786437
35575,0.22762617820190098,0.9163923079364028
35576,0.04981140884667823,0.22528263846714425
35577,,
35578,0.11925772463033618,0.21919155840741433
35579,0.01917944907768311,0.029477694153100965
35580,0.14766388992794155,0.3627009827728253
35581,0.35257217809982355,0.8434934116182277
35582,0.4382047032056332,0.9787933898694479
35583,0.19582306375782005,0.2009694928004684
35584,0.10004643727728382,0.6908095290932958
35585,,
35586,0.7429850032975276,0.9582118933296969
35587,0.3727302925228574,0.4772199085838185
35588,0.08583107174422494,0.4584944801546584
35589,0.07869847507065847,0.4967181642658907
35590,0.19812027470282315,0.2581699788180348
35591,,
35592,0.06540960619745897,0.19118197713880458
35593,0.06600941078509523,0.12738247502777358
35594,,
35595,0.45579077798628564,0.30036647190592664
35596,,
35597,0.11390597126763777,0.37250446847649554
35598,0.043391241123728545,0.08917672708829355
35599,0.032197207714097,0.8551692255404643
35600,0.21609238484503074,0.5883160009135888
35601,0.32258709142143993,0.7271954746707552
35602,0.6101629418102205,0.2652276108458702
35603,,
35604,0.6969388462334426,0.8838715054990817
35605,,
35606,0.058684211959336666,0.8970978259868615
35607,,
35608,0.6622383564530239,0.8279022932136653
35609,,
35610,0.14536497730749162,0.5458511746417942
35611,0.10768240076272471,0.6295111090505102
35612,0.08531918684789173,0.48865571967357413
35613,,
35614,0.16847420462018073,0.8997019951063644
35615,0.21484982593642712,0.4768691898714379
35616,0.711345708076625,0.5372742796065768
35617,0.09162410315164496,0.06721604203528402
35618,,0.5867068902843174
35619,0.2935965067943933,0.6699046456138834
35620,,
35621,0.06504432072994108,0.6742088042428505
35622,,
35623,0.17620197809819937,0.4313954916011406
35624,,
35625,0.2135151219134157,0.7848999728342535
35626,,
35627,,
35628,0.19919938418582253,0.2715437455733277
35629,0.05988386311718755,0.5112828312785553
35630,0.012953803954279816,0.015756855720778392
35631,0.017262507588843044,0.06927998393545953
35632,,
35633,0.08461349621797325,0.08881569136894363
35634,0.028780829165416508,0.05376704311249721
35635,0.6582203542588648,0.9325391356927246
35636,0.18570443611753912,0.8140881408054815
35637,0.21046137480829777,0.40017290484608586
35638,0.05211291949816083,0.16596619495223963
35639,0.7122222900996444,0.8100030820904698
35640,0.11907355321610474,0.1331488484062009
35641,0.1263674164407577,0.3878864952968916
35642,0.09219806301198748,0.32586892830242736
35643,0.5677457763766152,0.68919334677344
35644,0.009515119522655666,0.010662371384986689
35645,0.3022769906247636,0.6418663554509799
35646,0.19025578678626595,0.09508311296279069
35647,0.14500550146033397,0.47543695802527647
35648,0.10751917307546185,0.7276115482977903
35649,,
35650,0.13544841788531362,0.934340220278729
35651,,
35652,0.5366744552503735,0.7843079064450718
35653,0.9244412279857815,0.9909016578158758
35654,0.02558528190277076,0.30409168964211164
35655,,
35656,0.10444020056799187,0.12369952322099831
35657,0.11036380973633471,0.7537986933294221
35658,0.06210126385941673,0.4712189811765707
35659,,
35660,0.5677996718806286,0.6062869705332421
35661,0.006311550440335547,0.01769627356266364
35662,0.1746864256175418,0.23918306486095142
35663,0.050178252433971116,0.05689955195838862
35664,,
35665,0.07075922354528923,0.33734292100214436
35666,0.07882565998743354,0.1360115785723823
35667,0.1650720391673214,0.8359755472912153
35668,0.0205242188511176,0.03766074374568629
35669,0.7297695445273731,0.9709536153684725
35670,0.17423504761292977,0.46982072761858973
35671,0.14613977786129717,0.8088238974176154
35672,0.26037048975429977,0.45482837863258013
35673,0.023977680590733776,0.18240946625245624
35674,0.1535863744490847,0.8973236908478046
35675,0.4655815053251755,0.5041253565134111
35676,,
35677,0.3084086226576045,0.2794519232562629
35678,0.0792620708842144,0.33375879685353793
35679,0.28716196710816594,0.08866952432213276
35680,0.04014652580384585,0.17039287820987215
35681,0.6933920723405658,0.9235418028269162
35682,,
35683,,
35684,0.20197519227404612,0.3810586672099106
35685,0.051712398882222635,0.057419059624489864
35686,0.39980791381389025,0.7887441022246933
35687,0.18911506448614437,0.1953342477806256
35688,0.05396649244626172,0.13607425734530934
35689,0.09890136721427537,0.26742973670998627
35690,0.07848140581298572,0.1667685731513788
35691,0.5530219950117854,0.8594814980967638
35692,,
35693,0.684748371218444,0.8005999515516344
35694,0.8489958598371162,0.9698498243624034
35695,,
35696,0.05991884621193158,0.4760018262736601
35697,0.11932474641393266,0.8421733036389795
